ann_term	cv	annotation
PF07393	0.510024352007224	Exocyst complex component Sec10
PF07394	0	Protein of unknown function (DUF1501)
PF07409	0	Phage protein GP46
PF07429	0	4-alpha-L-fucosyltransferase glycosyl transferase group 56
PF07460	0.225706438158984	NUMOD3 motif
PF07466	0.888634228559475	Protein of unknown function (DUF1517)
PF07468	1.8774492300364	Agglutinin domain
PF07478	0.327664152692824	D-ala D-ala ligase C-terminus
PF07479	0.201323364602499	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus
PF07484	7.34846922834953	Phage Tail Collar Domain
PF07491	0.46308241377206	Protein phosphatase inhibitor
PF07494	0	Two component regulator propeller
PF07495	0	Y_Y_Y domain
PF07496	0.163561726740514	CW-type Zinc Finger
PF07497	7.34846922834953	Rho termination factor, RNA-binding domain
PF07498	0.312383456768275	Rho termination factor, N-terminal domain
PF07500	0.665829523809027	Transcription factor S-II (TFIIS), central domain
PF07503	7.34846922834953	HypF finger
PF07506	7.34846922834953	RepB plasmid partitioning protein
PF07508	5.43573084426747	Recombinase
PF07516	0.245183621852562	SecA Wing and Scaffold domain
PF07517	1.13172766351681	SecA DEAD-like domain
PF07519	0	Tannase and feruloyl esterase
PF07521	0.198486862435258	Zn-dependent metallo-hydrolase RNA specificity domain
PF07522	0.258345472614258	DNA repair metallo-beta-lactamase
PF07524	0.294617636528582	Bromodomain associated
PF07526	0.262503125756377	Associated with HOX
PF07529	0.248285019081866	HSA
PF07534	0.421448356051926	TLD
PF07539	0.624992171590662	Down-regulated in metastasis
PF07540	0.369206425233855	Nucleolar complex-associated protein
PF07541	0.473420229269151	Eukaryotic translation initiation factor 2 alpha subunit
PF07542	0.232867667772714	ATP12 chaperone protein
PF07544	1.48913937260157	RNA polymerase II transcription mediator complex subunit 9
PF07549	7.34846922834953	SecD/SecF GG Motif
PF07554	0	FIVAR domain
PF07557	0.478745373200419	Shugoshin C terminus
PF07559	7.34846922834953	Flagellar basal body protein FlaE
PF07569	0.334776749040481	TUP1-like enhancer of split
PF07571	0.322437768798548	TAF6 C-terminal HEAT repeat domain
PF07572	0.321435830623181	Bucentaur or craniofacial development
PF07574	0.399267716300653	Nse1 non-SMC component of SMC5-6 complex
PF07575	0.35519818011644	Nup85 Nucleoporin
PF07576	0.322437768798548	BRCA1-associated protein 2
PF07645	0.803249031945359	Calcium-binding EGF domain
PF07646	0.330061909129898	Kelch motif
PF07647	0.329379550388141	SAM domain (Sterile alpha motif)
PF07650	0.166956699650314	KH domain
PF07651	0.218778388450286	ANTH domain
PF07652	7.34846922834953	Flavivirus DEAD domain
PF07653	0	Variant SH3 domain
PF07660	7.34846922834953	Secretin and TonB N terminus short domain
PF07670	7.34846922834953	Nucleoside recognition
PF07676	0.688746276234336	WD40-like Beta Propeller Repeat
PF07678	0	A-macroglobulin TED domain
PF07683	0.253854991215985	Cobalamin synthesis protein cobW C-terminal domain
PF07685	7.34846922834953	CobB/CobQ-like glutamine amidotransferase domain
PF07687	0.249766493289059	Peptidase dimerisation domain
PF07690	0.190361533954143	Major Facilitator Superfamily
PF07702	7.34846922834953	UTRA domain
PF07707	0.41417881323632	BTB And C-terminal Kelch
PF07712	1.23521444169874	Stress up-regulated Nod 19
PF07713	0.197957641596563	Protein of unknown function (DUF1604)
PF07714	0.27505699773105	Protein tyrosine and serine/threonine kinase
PF07715	6.3660027905026	TonB-dependent Receptor Plug Domain
PF07716	0.411626686290138	Basic region leucine zipper
PF07717	0.156962963491272	Oligonucleotide/oligosaccharide-binding (OB)-fold
PF07718	0.285721297641224	Coatomer beta C-terminal region
PF07719	0.315686583287799	Tetratricopeptide repeat
PF07720	1.42749285429266	Tetratricopeptide repeat
PF07721	3.79294280135354	Tetratricopeptide repeat
PF07722	0.404292138361967	Peptidase C26
PF07723	2.01516783732048	Leucine Rich Repeat
PF07724	0.269826988593774	AAA domain (Cdc48 subfamily)
PF07725	1.75822003361165	Leucine Rich Repeat
PF07726	7.34846922834953	ATPase family associated with various cellular activities (AAA)
PF07727	1.23883473277449	Reverse transcriptase (RNA-dependent DNA polymerase)
PF07728	0.264058118769118	AAA domain (dynein-related subfamily)
PF07729	7.34846922834953	FCD domain
PF07730	7.34846922834953	Histidine kinase
PF07731	0.270921684943446	Multicopper oxidase
PF07732	0.271287256392766	Multicopper oxidase
PF07733	7.34846922834953	Bacterial DNA polymerase III alpha NTPase domain
PF07734	1.23211235295185	F-box associated
PF07738	0.3059729525466	Sad1 / UNC-like C-terminal
PF07740	7.34846922834953	Ion channel inhibitory toxin
PF07741	0.574742535466891	Brf1-like TBP-binding domain
PF07743	0.286091097066709	HSCB C-terminal oligomerisation domain
PF07744	0.203947756464227	SPOC domain
PF07748	0.388389153721713	Glycosyl hydrolases family 38 C-terminal domain
PF07749	0.402846195502654	Endoplasmic reticulum protein ERp29, C-terminal domain
PF07762	3.1824303052123	Protein of unknown function (DUF1618)
PF07765	0.228508845201843	KIP1-like protein
PF07766	0.260020775953772	LETM1-like protein
PF07767	0.432595661728148	Nop53 (60S ribosomal biogenesis)
PF07774	0.321435830623181	ER membrane protein complex subunit 1, C-terminal
PF07777	0.320791600111198	G-box binding protein MFMR
PF07779	0.399697999201945	10 TM Acyl Transferase domain found in Cas1p
PF07780	0.467526108372069	Spb1 C-terminal domain
PF07786	0.399984406369992	Protein of unknown function (DUF1624)
PF07794	7.34846922834953	Protein of unknown function (DUF1633)
PF07795	0.341404280706752	Protein of unknown function (DUF1635)
PF07796	5.14689868151063	Protein of unknown function (DUF1638)
PF07797	0.406987138758929	Protein of unknown function (DUF1639)
PF07798	0.392761576546417	Protein of unknown function (DUF1640)
PF07800	0.330238989207714	Protein of unknown function (DUF1644)
PF07802	1.14234452169733	GCK domain
PF07803	7.34846922834953	GSG1-like protein
PF07807	0.639478994709462	RED-like protein C-terminal region
PF07808	0.432595661728148	RED-like protein N-terminal region
PF07814	0.581004391569276	Wings apart-like protein regulation of heterochromatin
PF07816	0.392327378607936	Protein of unknown function (DUF1645)
PF07817	0.377679109078014	GLE1-like protein
PF07818	0.393435622370661	HCNGP-like protein
PF07819	0.312381174313214	PGAP1-like protein
PF07821	0.402537258042516	Alpha-amylase C-terminal beta-sheet domain
PF07823	0.614894721775951	Cyclic phosphodiesterase-like protein
PF07837	0.447727221640671	Formiminotransferase domain, N-terminal subdomain
PF07839	1.51278896268426	Plant calmodulin-binding domain
PF07842	0.535650750452462	GC-rich sequence DNA-binding factor-like protein
PF07847	0.317102739075884	PCO_ADO
PF07851	0.53702752761288	TMPIT-like protein
PF07855	0.399267716300653	Autophagy-related protein 101
PF07859	0.362934896067494	alpha/beta hydrolase fold
PF07876	0.348744042455498	Stress responsive A/B Barrel Domain
PF07883	0.591530785905173	Cupin domain
PF07884	0.286091097066709	Vitamin K epoxide reductase family
PF07885	0.395515974720994	Ion channel
PF07887	1.10349938017596	Calmodulin binding protein-like
PF07889	0.307848330296751	Protein of unknown function (DUF1664)
PF07890	0.345915345474263	Rrp15p
PF07891	0.439427020820695	Protein of unknown function (DUF1666)
PF07893	2.84477355620529	Protein of unknown function (DUF1668)
PF07896	0.662704088934954	Protein of unknown function (DUF1674)
PF07897	0.543907191808966	Ethylene-responsive binding factor-associated repression
PF07899	0.456113971386031	Frigida-like protein
PF07904	0.684199171195314	Chromatin modification-related protein EAF7
PF07910	0.353824406949808	Peptidase family C78
PF07911	0.382796018917629	Protein of unknown function (DUF1677)
PF07915	0.274721127897378	Glucosidase II beta subunit-like protein
PF07918	1.19748163416018	CAP160 repeat
PF07926	0.274721127897378	TPR/MLP1/MLP2-like protein
PF07928	0.356341932338682	Vps54-like protein
PF07933	0.191792210359394	Protein of unknown function (DUF1681)
PF07934	0.232867667772714	8-oxoguanine DNA glycosylase, N-terminal domain
PF07939	0.353147034772088	Protein of unknown function (DUF1685)
PF07942	0.746203969408598	N2227-like protein
PF07944	0.843258504647523	Beta-L-arabinofuranosidase, GH127
PF07946	0.479987147404202	Protein of unknown function (DUF1682)
PF07947	0	YhhN family
PF07959	0.30100408920542	L-fucokinase
PF07962	0.446913632362931	Replication Fork Protection Component Swi3
PF07963	7.34846922834953	Prokaryotic N-terminal methylation motif
PF07967	0.319283410437334	C3HC zinc finger-like
PF07969	0.246119457636665	Amidohydrolase family
PF07970	0.272376225513968	Endoplasmic reticulum vesicle transporter
PF07971	7.34846922834953	Glycosyl hydrolase family 92
PF07973	0.211768511222747	Threonyl and Alanyl tRNA synthetase second additional domain
PF07974	0.587568071707232	EGF-like domain
PF07975	0.305426214719929	TFIIH C1-like domain
PF07977	0.438095792290411	FabA-like domain
PF07983	0.181373766424738	X8 domain
PF07985	0.757019661380984	SRR1
PF07986	0.31258037256821	Tubulin binding cofactor C
PF07989	4.42868011343897	Centrosomin N-terminal motif 1
PF07990	0.359640905973711	Nucleic acid binding protein NABP
PF07991	0.508048430316608	Acetohydroxy acid isomeroreductase, NADPH-binding domain
PF07992	0.165143884141466	Pyridine nucleotide-disulphide oxidoreductase
PF07993	0.471165101573944	Male sterility protein
PF07994	0.484579422779313	Myo-inositol-1-phosphate synthase
PF07995	0.605385665948575	Glucose / Sorbosone dehydrogenase
PF07996	7.34846922834953	Type IV secretion system proteins
PF08007	0.718156848687675	Cupin superfamily protein
PF08013	0	D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ-like
PF08017	7.34846922834953	Fibrinogen binding protein
PF08019	7.34846922834953	Phosphoethanolamine transferase EptA/EptB
PF08022	0.228230261226454	FAD-binding domain
PF08027	3.9061925715567	Albumin I chain b
PF08029	0.37834737107345	HisG, C-terminal domain
PF08030	0.237135852957622	Ferric reductase NAD binding domain
PF08031	0.522442970427561	Berberine and berberine like
PF08032	0.446913632362931	RNA 2'-O ribose methyltransferase substrate binding
PF08033	0.153153068118615	Sec23/Sec24 beta-sandwich domain
PF08038	0.507483329729641	TOM7 family
PF08041	0.46789988013733	PetM family of cytochrome b6f complex subunit 7
PF08045	0.322437768798548	Cell division control protein 14, SIN component
PF08059	0.445768313481852	SEP domain
PF08063	0.274352161788127	PADR1 (NUC008) domain
PF08064	0.388514344942906	UME (NUC010) domain
PF08066	0.587877538267963	PMC2NT (NUC016) domain
PF08068	0.455146195932977	DKCLD (NUC011) domain
PF08069	0.37210056699514	Ribosomal S13/S15 N-terminal domain
PF08071	0.507307699570469	RS4NT (NUC023) domain
PF08074	2.08091054090398	CHDCT2 (NUC038) domain
PF08079	0.336074218465312	Ribosomal L30 N-terminal domain
PF08082	0.441342920875459	PRO8NT (NUC069), PrP8 N-terminal domain
PF08083	0.467526108372069	PROCN (NUC071) domain
PF08084	0.49425413474781	PROCT (NUC072) domain
PF08100	0.483848941125468	Dimerisation domain
PF08122	0.560800764186402	NADH-ubiquinone oxidoreductase B12 subunit family
PF08125	5.14689868151063	Mannitol dehydrogenase C-terminal domain
PF08127	0.836777274468229	Peptidase family C1 propeptide
PF08132	0.985209363653789	S-adenosyl-l-methionine decarboxylase leader peptide
PF08137	0.729984657154006	DVL family
PF08142	0.282157361478505	AARP2CN (NUC121) domain
PF08144	0.442296321849215	CPL (NUC119) domain
PF08145	0.553241576363781	BOP1NT (NUC169) domain
PF08146	0.219043214831998	BP28CT (NUC211) domain
PF08147	0.322437768798548	DBP10CT (NUC160) domain
PF08148	0.154593450793824	DSHCT (NUC185) domain
PF08149	0.468002097042074	BING4CT (NUC141) domain
PF08152	0.235475252483467	GUCT (NUC152) domain
PF08153	0.493732833472777	NGP1NT (NUC091) domain
PF08154	0.279954381521251	NLE (NUC135) domain
PF08155	0.554257339524141	NOGCT (NUC087) domain
PF08156	0.605595262353586	NOP5NT (NUC127) domain
PF08158	0.262445329583912	NUC130/3NT domain
PF08159	0.198778478462113	NUC153 domain
PF08161	0.425486210722932	NUC173 domain
PF08164	0.386302359903976	Apoptosis-antagonizing transcription factor, C-terminal
PF08167	0.446913632362931	rRNA processing/ribosome biogenesis
PF08170	0.386761538334186	POPLD (NUC188) domain
PF08172	0.219043214831998	CASP C terminal
PF08186	0.941391273553204	Wound-inducible basic protein family
PF08192	0	Peptidase family S64
PF08206	7.34846922834953	Ribonuclease B OB domain
PF08207	0.228904327448548	Elongation factor P (EF-P) KOW-like domain
PF08209	0.246119457636665	Sgf11 (transcriptional regulation protein)
PF08211	0.86720925202194	Cytidine and deoxycytidylate deaminase zinc-binding region
PF08212	0.483588466625507	Lipocalin-like domain
PF08213	0.726305978996181	Mitochondrial domain of unknown function (DUF1713)
PF08214	0.462967833674102	Histone acetylation protein
PF08216	0.232867667772714	Catenin-beta-like, Arm-motif containing nuclear
PF08220	0	DeoR-like helix-turn-helix domain
PF08221	0.334776749040481	RNA polymerase III subunit RPC82 helix-turn-helix domain
PF08224	3.14802446202436	Domain of unknown function (DUF1719)
PF08226	7.34846922834953	Domain of unknown function (DUF1720)
PF08231	0.629093486941842	SYF2 splicing factor
PF08234	0.356554497665164	Chromosome segregation protein Spc25
PF08235	0.563399865272813	LNS2 (Lipin/Ned1/Smp2)
PF08236	7.34846922834953	SRI (Set2 Rpb1 interacting) domain
PF08238	0.275331251728433	Sel1 repeat
PF08240	0.342031571171649	Alcohol dehydrogenase GroES-like domain
PF08241	0.147804964261879	Methyltransferase domain
PF08242	0.509818876533093	Methyltransferase domain
PF08243	0.460585009367522	SPT2 chromatin protein
PF08244	0.29950221145793	Glycosyl hydrolases family 32 C terminal
PF08245	0.412097289125865	Mur ligase middle domain
PF08246	0.362422304355861	Cathepsin propeptide inhibitor domain (I29)
PF08263	0.301908880081892	Leucine rich repeat N-terminal domain
PF08264	0.214596767310961	Anticodon-binding domain of tRNA ligase
PF08265	0.256978084375023	YL1 nuclear protein C-terminal domain
PF08267	0.589578719475732	Cobalamin-independent synthase, N-terminal domain
PF08268	1.15894029297796	F-box associated domain
PF08271	0.459364221108997	TFIIB zinc-binding
PF08272	7.34846922834953	Topoisomerase I zinc-ribbon-like
PF08275	5.14689868151063	DNA primase catalytic core, N-terminal domain
PF08276	0.502278887960072	PAN-like domain
PF08277	2.75278589590241	PAN-like domain
PF08278	7.34846922834953	DNA primase DnaG DnaB-binding
PF08279	7.34846922834953	HTH domain
PF08281	7.34846922834953	Sigma-70, region 4
PF08282	0.530282795369152	haloacid dehalogenase-like hydrolase
PF08283	5.14689868151063	Geminivirus rep protein central domain
PF08284	1.53014958017245	Retroviral aspartyl protease
PF08285	0.432209274392799	Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)
PF08286	5.14689868151063	Spc24 subunit of Ndc80
PF08288	0.385849033067117	PIGA (GPI anchor biosynthesis)
PF08292	0.492531827477339	RNA polymerase III subunit Rpc25
PF08293	0.611102515273867	Mitochondrial ribosomal subunit S27
PF08294	0.377679109078014	TIM21
PF08295	0.468176977314935	Sin3 family co-repressor
PF08298	4.16182108180795	PrkA AAA domain
PF08299	7.34846922834953	Bacterial dnaA protein helix-turn-helix
PF08302	1.12250616747272	Fungal tRNA ligase phosphodiesterase domain
PF08311	0.156193541082538	Mad3/BUB1 homology region 1
PF08312	0.539541584397163	cwf21 domain
PF08313	5.14689868151063	SCA7, zinc-binding domain
PF08314	0.397457215355574	Secretory pathway protein Sec39
PF08315	0.467164548306932	cwf18 pre-mRNA splicing factor
PF08318	0.492318748588943	COG4 transport protein
PF08320	0.408096684704521	PIG-X / PBN1
PF08321	0.246119457636665	PPP5 TPR repeat region
PF08323	0.235161488325548	Starch synthase catalytic domain
PF08324	0.416182108180795	PUL domain
PF08325	0.292110354229902	WLM domain
PF08326	0.407619732292054	Acetyl-CoA carboxylase, central region
PF08327	0.300142198302366	Activator of Hsp90 ATPase homolog 1-like protein
PF08328	0.62529238443926	Adenylosuccinate lyase C-terminal
PF08332	0	Calcium/calmodulin dependent protein kinase II association domain
PF08335	0	GlnD PII-uridylyltransferase
PF08337	7.34846922834953	Plexin cytoplasmic RasGAP domain
PF08338	0.133608531424537	Domain of unknown function (DUF1731)
PF08345	7.34846922834953	Flagellar M-ring protein C-terminal
PF08351	0.560150885762162	Domain of unknown function (DUF1726)
PF08352	7.34846922834953	Oligopeptide/dipeptide transporter, C-terminal region
PF08355	0.397556956924225	EF hand associated
PF08356	0.427022694691304	EF hand associated
PF08364	7.34846922834953	Bacterial translation initiation factor IF-2 associated region
PF08367	0.549326436724701	Peptidase M16C associated
PF08370	0.310896950930618	Plant PDR ABC transporter associated
PF08372	0.217394784345612	Plant phosphoribosyltransferase C-terminal
PF08373	0.312362734081096	RAP domain
PF08375	0.403755950946272	Proteasome regulatory subunit C-terminal
PF08376	0	Nitrate and nitrite sensing
PF08378	0.354958529759354	Nuclease-related domain
PF08381	0.292212846911667	Transcription factor regulating root and shoot growth via Pin3
PF08386	2.25706438158984	TAP-like protein
PF08387	0.886966389863065	FBD
PF08389	0.222063534671814	Exportin 1-like protein
PF08392	0.216596831258596	FAE1/Type III polyketide synthase-like protein
PF08393	7.34846922834953	Dynein heavy chain, N-terminal region 2
PF08411	7.34846922834953	Exonuclease C-terminal
PF08414	0.262462171896112	Respiratory burst NADPH oxidase
PF08416	2.61552487092062	Phosphotyrosine-binding domain
PF08417	0.297193530671971	Pheophorbide a oxygenase
PF08418	1.00938987736568	DNA polymerase alpha subunit B N-terminal
PF08423	0.40901582511976	Rad51
PF08424	0.41942464422221	NRDE-2, necessary for RNA interference
PF08429	0.58034212420957	PLU-1-like protein
PF08433	0.465733216815467	Chromatin associated protein KTI12
PF08436	0.412311123238401	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal domain
PF08442	0.242289711389656	ATP-grasp domain
PF08443	7.34846922834953	RimK-like ATP-grasp domain
PF08445	5.14689868151063	FR47-like protein
PF08446	0.221675966049002	PAS fold
PF08447	4.50721408651923	PAS fold
PF08448	3.56873213573165	PAS fold
PF08449	0.248163433238613	UAA transporter family
PF08450	1.54641277931115	SMP-30/Gluconolactonase/LRE-like region
PF08458	0.254329100215176	Plant pleckstrin homology-like region
PF08468	7.34846922834953	Methyltransferase small domain N-terminal
PF08472	0.470350403164058	Sucrose-6-phosphate phosphohydrolase C-terminal
PF08477	0.955087889728451	Ras of Complex, Roc, domain of DAPkinase
PF08478	0	POTRA domain, FtsQ-type
PF08479	3.56873213573165	POTRA domain, ShlB-type
PF08482	0	ATP-dependent helicase C-terminal
PF08488	1.11112424150184	Wall-associated kinase
PF08490	0.369206425233855	Domain of unknown function (DUF1744)
PF08491	0.524483471470635	Squalene epoxidase
PF08492	0.340170988883134	SRP72 RNA-binding domain
PF08495	2.71786542213374	FIST N domain
PF08496	7.34846922834953	Peptidase family S49 N-terminal
PF08497	7.34846922834953	Radical SAM N-terminal
PF08498	0.374844035483085	Sterol methyltransferase C-terminal
PF08501	0.43751151787179	Shikimate dehydrogenase substrate binding domain
PF08502	0.646273612942466	LeuA allosteric (dimerisation) domain
PF08506	0.402102815117387	Cse1
PF08507	3.01440515341858	COPI associated protein
PF08510	0.5924437554642	PIG-P
PF08511	0.408096684704521	COQ9
PF08512	0.290641477137342	Histone chaperone Rttp106-like
PF08513	0.232672810132942	LisH
PF08514	0	STAG domain
PF08519	0.386302359903976	Replication factor RFC1 C terminal domain
PF08521	7.34846922834953	Two-component sensor kinase N-terminal
PF08523	0.392532935928667	Multiprotein bridging factor 1
PF08524	0.445144762404349	rRNA processing
PF08529	7.34846922834953	NusA N-terminal domain
PF08534	0.429980617554549	Redoxin
PF08536	0.336463292455227	Whirly transcription factor
PF08538	0.456479668038989	Protein of unknown function (DUF1749)
PF08540	0.576723626408307	Hydroxymethylglutaryl-coenzyme A synthase C terminal
PF08541	0.200142403643542	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
PF08542	0.162209833117789	Replication factor C C-terminal domain
PF08543	0.183817810053951	Phosphomethylpyrimidine kinase
PF08544	0.154629210450736	GHMP kinases C terminal
PF08545	0.441054031336676	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III
PF08547	0.196895566109332	Complex I intermediate-associated protein 30 (CIA30)
PF08548	0	Peptidase M10 serralysin C terminal
PF08550	7.34846922834953	Fungal protein of unknown function (DUF1752)
PF08551	0.503431620209155	Eukaryotic integral membrane protein (DUF1751)
PF08553	0.376177396931639	VID27 C-terminal WD40-like domain
PF08555	0.417999065145483	Eukaryotic family of unknown function (DUF1754)
PF08557	0.449405099681251	Sphingolipid Delta4-desaturase (DES)
PF08561	0.374311917567901	Mitochondrial ribosomal protein L37
PF08567	0.955199781734988	TFIIH p62 subunit, N-terminal domain
PF08568	0.29285149797874	Uncharacterised protein family, YAP/Alf4/glomulin
PF08569	0.302473438467003	Mo25-like
PF08571	0.501371147960479	Yos1-like
PF08572	0.51773686687877	pre-mRNA processing factor 3 (PRP3)
PF08573	0.836941872601203	DNA repair protein endonuclease SAE2/CtIP C-terminus
PF08574	0.616169362767059	Transcription factor Iwr1
PF08576	0.356341932338682	Eukaryotic protein of unknown function (DUF1764)
PF08577	2.08091054090398	PI31 proteasome regulator
PF08583	0.493000403468654	Cytochrome c oxidase biogenesis protein Cmc1 like
PF08585	0.244210304850278	RecQ mediated genome instability protein
PF08590	0.207445616736862	Domain of unknown function (DUF1771)
PF08596	0.747128343223434	Lethal giant larvae(Lgl) like, C-terminal
PF08597	0.654978641525067	Translation initiation factor eIF3 subunit
PF08598	7.34846922834953	Sds3-like
PF08601	7.34846922834953	Transcription factor PAP1
PF08603	0.454861960629604	Adenylate cyclase associated (CAP) C terminal
PF08606	0.457972498092118	Prp19/Pso4-like
PF08608	0.219043214831998	Wyosine base formation
PF08609	0.318012697029062	Nucleotide exchange factor Fes1
PF08610	0.584456768341291	Peroxisomal membrane protein (Pex16)
PF08612	0.590309145954265	TATA-binding related factor (TRF) of subunit 20 of Mediator complex
PF08613	0.313603759220517	Cyclin
PF08614	0.386761538334186	Autophagy protein 16 (ATG16)
PF08615	0.354958529759354	Ribonuclease H2 non-catalytic subunit (Ylr154p-like)
PF08616	0.340170988883134	Stabilization of polarity axis
PF08617	0.54592691416555	Kinase binding protein CGI-121
PF08619	7.34846922834953	Alkali metal cation/H+ antiporter Nha1 C terminus
PF08620	0.30100408920542	RPAP1-like, C-terminal
PF08621	0.340170988883134	RPAP1-like, N-terminal
PF08623	0.340170988883134	TATA-binding protein interacting (TIP20)
PF08625	0.262445329583912	Utp13 specific WD40 associated domain
PF08626	0.151276993536971	Transport protein Trs120 or TRAPPC9, TRAPP II complex subunit
PF08627	0.319498662102154	CRT-like, chloroquine-resistance transporter-like
PF08628	0.21383921214916	Sorting nexin C terminal
PF08631	0.386761538334186	Meiosis protein SPO22/ZIP4 like
PF08637	0.797334758428318	ATP synthase regulation protein NCA2
PF08638	0.386302359903976	Mediator complex subunit MED14
PF08640	0.356341932338682	U3 small nucleolar RNA-associated protein 6
PF08642	0.432595661728148	Histone deacetylation protein Rxt3
PF08644	0.460585009367522	FACT complex subunit (SPT16/CDC68)
PF08645	0.41942464422221	Polynucleotide kinase 3 phosphatase
PF08646	1.71414620403122	Replication factor-A C terminal domain
PF08648	0.462119808038059	U4/U6.U5 small nuclear ribonucleoproteins
PF08652	0.286091097066709	RAI1 like PD-(D/E)XK nuclease
PF08659	7.34846922834953	KR domain
PF08660	0.542838268989961	Oligosaccharide biosynthesis protein Alg14 like
PF08661	0.472584224299335	Replication factor A protein 3
PF08662	0.36982020534649	Eukaryotic translation initiation factor eIF2A
PF08669	0.404378551086252	Glycine cleavage T-protein C-terminal barrel domain
PF08670	0.282398353728699	MEKHLA domain
PF08672	0.398379144860395	Anaphase promoting complex (APC) subunit 2
PF08676	0.249766493289059	MutL C terminal dimerisation domain
PF08690	7.34846922834953	GET complex subunit GET2
PF08694	0.398379144860395	Ubiquitin-fold modifier-conjugating enzyme 1
PF08695	0.336463292455227	Cytochrome oxidase complex assembly protein 1
PF08696	0.286091097066709	DNA replication factor Dna2
PF08698	0.745583221124672	Fcf2 pre-rRNA processing
PF08699	0.258166493010242	Argonaute linker 1 domain
PF08700	0.261651449632497	Vps51/Vps67
PF08701	0.386302359903976	GNL3L/Grn1 putative GTPase
PF08704	0.492318748588943	tRNA methyltransferase complex GCD14 subunit
PF08711	0.269312150130837	TFIIS helical bundle-like domain
PF08712	0.440219079425089	Scaffold protein Nfu/NifU N terminal
PF08713	0	DNA alkylation repair enzyme
PF08718	0.285886209646969	Glycolipid transfer protein (GLTP)
PF08719	0.334776749040481	NADAR domain
PF08726	0	Ca2+ insensitive EF hand
PF08729	0.356571729601188	HPC2 and ubinuclein domain
PF08731	2.25706438158984	Transcription factor AFT
PF08737	0.369788797709953	Rgp1
PF08743	0.377732314559588	Nse4 C-terminal
PF08744	0.955087889728451	Plant transcription factor NOZZLE
PF08746	0.322437768798548	RING-like domain
PF08752	0.404378551086252	Coatomer gamma subunit appendage platform subdomain
PF08755	0.183817810053951	Hemimethylated DNA-binding protein YccV like
PF08766	0.217180950972493	DEK C terminal domain
PF08767	1.01255132937373	CRM1 C terminal
PF08768	0.492604681826895	Domain of unknown function (DUF1794)
PF08771	0.417304735418305	FKBP12-rapamycin binding domain
PF08772	0.408096684704521	Nin one binding (NOB1) Zn-ribbon like
PF08774	0.241655126933948	VRR-NUC domain
PF08777	0.355698211692408	RNA binding motif
PF08781	0.447298126943015	Transcription factor DP
PF08783	0.447196161291601	DWNN domain
PF08784	0.55569074447775	Replication protein A C terminal
PF08785	0.369206425233855	Ku C terminal domain like
PF08787	1.09778111318112	Alginate lyase
PF08790	0.305426214719929	LYAR-type C2HC zinc finger
PF08792	2.85498570858532	A2L zinc ribbon domain
PF08797	0.187914270243568	HIRAN domain
PF08799	0.356873213573165	pre-mRNA processing factor 4 (PRP4) like
PF08801	0.166926337695969	Nup133 N terminal like
PF08806	0.528591461702395	Sep15/SelM redox domain
PF08811	0	Protein of unknown function (DUF1800)
PF08825	0.241655126933948	E2 binding domain
PF08839	0.394686365743629	DNA replication factor CDT1 like
PF08840	4.16182108180795	BAAT / Acyl-CoA thioester hydrolase C terminal
PF08843	0	Nucleotidyl transferase AbiEii toxin, Type IV TA system
PF08847	0.194257172471453	Chlororespiratory reduction 6
PF08879	0.185912634856569	WRC
PF08880	0.201683732160626	QLQ
PF08907	7.34846922834953	Domain of unknown function (DUF1853)
PF08911	0.413505121617895	NUP50 (Nucleoporin 50 kDa)
PF08920	0.369206425233855	Splicing factor 3B subunit 1
PF08934	4.16182108180795	Rb C-terminal domain
PF08956	7.34846922834953	Domain of unknown function (DUF1869)
PF08969	0.311504478990699	USP8 dimerisation domain
PF08991	0.539541584397163	Mature-T-Cell Proliferation I type
PF08996	0.484086379318309	DNA Polymerase alpha zinc finger
PF09011	1.42749285429266	HMG-box domain
PF09032	0.520227635225994	Siah interacting protein, N terminal
PF09059	7.34846922834953	TyeA
PF09066	0.275898124098478	Beta2-adaptin appendage, C-terminal sub-domain
PF09070	0.541282482428199	PFU (PLAA family ubiquitin binding)
PF09072	1.34561281743577	Translation machinery associated TMA7
PF09079	0.451412876317967	CDC6, C terminal winged helix domain
PF09084	7.34846922834953	NMT1/THI5 like
PF09088	0.246119457636665	MIF4G like
PF09090	0.340170988883134	MIF4G like
PF09103	0.372900359982615	BRCA2, oligonucleotide/oligosaccharide-binding, domain 1
PF09104	0	BRCA2, oligonucleotide/oligosaccharide-binding, domain 3
PF09110	0.383080310260152	HAND
PF09111	0.431567607111734	SLIDE
PF09115	7.34846922834953	DNA polymerase III, delta subunit, C terminal
PF09117	4.12081691846067	MiAMP1
PF09118	0.401981150863423	Domain of unknown function (DUF1929)
PF09127	0.232867667772714	Leukotriene A4 hydrolase, C-terminal
PF09133	0.406658457763634	SANTA (SANT Associated)
PF09138	0.377679109078014	Urm1 (Ubiquitin related modifier)
PF09139	0.465733216815467	Phosphatidate cytidylyltransferase, mitochondrial
